user_id,username,nickname,discussion_count,post_count,upvotes_given,downvotes_given,upvotes_received,downvotes_received,haha_given,wtf_given,tuga_given,haha_received,wtf_received,tuga_received
1239,Maroje,,0,4,2,0,5,0,0,0,0,0,0,0
1240,Blublublub,restanikrumpir,0,3,3,2,2,0,1,0,0,0,0,1
1241,Severus,,0,67,1,0,14,0,1,0,1,3,0,1
1242,monkey,,1,8,12,0,16,0,0,0,0,0,0,1
1243,SudokuMaster,,0,5,0,0,1,0,0,0,0,0,0,0
1244,Noname,,1,80,28,3,25,1,0,0,1,1,0,0
1245,kjkszpj,,2,5,9,0,5,0,0,0,0,0,0,0
1246,k_hrkac,KO,0,1,0,1,0,0,0,0,0,0,0,4
1247,Jokke,,1,134,72,0,227,4,16,0,2,227,0,49
1248,Mommie,,0,40,6,0,26,0,6,0,1,0,0,0
1249,Process,,1,72,12,1,59,3,35,0,0,20,1,2
1250,mbeno2358,doug345,0,14,23,0,22,0,12,0,1,0,0,0
1251,jocelyn,,3,57,270,5,46,1,49,1,5,7,0,1
1252,dontc4m4pc,,2,43,100,7,13,3,25,0,2,0,0,2
1253,neZnamNista,,0,22,19,0,17,0,2,0,0,0,0,0
1254,Flygon,,0,0,1,0,0,0,0,0,0,0,0,0
1255,Bazul,,0,24,88,2,119,0,65,1,13,25,0,31
1256,sodic,,1,7,0,0,12,0,0,0,1,0,0,0
1257,Nika_Mo,,0,1,5,0,0,0,1,0,2,2,0,0
1258,MuffledScreams,,0,15,16,0,35,0,23,2,6,27,0,0
1259,Kreso13,,0,1,41,1,2,0,37,0,7,0,0,0
1260,t0NI,,2,5,1,0,9,0,0,0,0,0,0,0
1261,lincthesinc17,,2,121,8,0,34,0,0,0,0,5,0,2
1262,Arya,,1,35,20,0,20,0,1,0,0,0,0,0
1263,matijas1,,0,0,0,0,0,0,0,0,0,0,0,0
1264,FroggyFresh,,0,8,4,0,10,0,1,0,0,0,0,0
1265,SaboteurSean,,0,11,76,4,15,0,272,1,4,14,0,4
1266,maria,,0,24,18,0,16,0,7,0,0,0,1,3
1267,Klembuksna,,6,76,45,1,95,0,4,2,1,111,0,0
1268,BaboYaro,,1,12,6,0,8,0,0,0,0,0,0,0
1269,arg,,0,0,0,0,0,0,0,0,0,0,0,0
1270,biserka,,1,16,5,0,23,1,0,0,0,1,0,1
1271,swish41,PlavušaSFilozofskog,0,152,202,3,202,2,76,0,21,6,0,2
1272,MrSebo67,,0,11,51,0,4,0,20,1,2,0,0,9
1273,SwingWorker,,0,22,7,0,13,0,7,0,2,1,0,1
1274,TriHard,,0,0,0,0,0,0,0,0,0,0,0,0
1275,janroker,stocnaHrana123,0,0,0,0,0,0,0,0,0,0,0,0
1276,Bench,,0,0,0,0,0,0,0,0,0,0,0,0
1277,TheZida,,0,3,0,0,0,0,0,0,0,0,0,0
1278,komarac,,3,15,9,0,29,0,2,0,1,6,0,1
1279,Tinki-Winky,Tinky Winky,0,174,2054,5,342,16,1718,162,127,335,23,151
1280,pepepopo,,0,12,0,0,15,0,0,0,0,0,0,0
1281,krokodil,,0,25,276,1,38,0,109,1,15,0,0,0
1282,kolsdj,,1,10,4,0,8,0,3,0,0,0,0,2
1283,Teodor,,0,0,1,0,0,0,0,0,0,0,0,0
1284,Dodo1001,,0,36,28,1,17,0,7,1,2,0,0,0
1285,bobosmrade,,0,0,0,0,0,0,1,0,0,0,0,0
1286,Toni007,,0,63,47,0,17,1,6,1,5,5,0,0
1287,cvita,,0,0,0,0,0,0,0,0,0,0,0,0
1288,Nidzo,,0,2,7,0,0,0,0,0,0,0,0,0
1289,ares,,0,20,40,1,20,0,18,0,0,1,0,0
1290,noobcamper,,4,83,62,0,26,0,3,0,0,18,0,4
1291,larrikin,allegra,0,5,17,0,18,0,5,0,1,0,0,0
1292,mc1313,,0,1,5,0,1,0,0,0,0,0,0,0
1293,Jack,,0,1,0,0,0,0,0,0,0,0,0,0
1294,LLL,,0,6,25,0,17,0,0,0,0,1,5,0
1295,mjura,,0,0,1,0,0,0,0,0,0,0,0,0
1297,Miran_T,,0,0,3,0,0,0,1,0,0,0,0,0
1298,IdemNecu,,0,27,3,0,9,0,0,2,0,0,0,0
1299,nimble,,0,11,43,0,7,0,36,0,4,0,0,0
1300,tintintintin,,0,33,49,0,34,0,4,1,5,0,0,1
1301,blondiva,,0,2,4,0,8,0,0,0,0,0,0,0
1302,Han,,0,30,40,3,65,0,29,2,31,1,1,1
1303,Denn,,0,10,2,0,4,0,0,0,0,0,0,0
1304,Toma,Tamel,0,16,21,0,6,0,4,1,1,5,1,0
1305,DAC,,0,13,21,0,5,0,2,0,0,0,0,0
1306,crocorax,,1,47,51,5,108,0,21,2,7,57,2,4
1307,Wolf7,matrix,1,44,111,0,16,0,2,0,0,0,0,0
1308,Vuk99,,1,22,9,1,18,0,0,0,0,4,3,17
1309,Ryder,Pepper,2,51,47,4,44,0,0,0,0,0,0,3
1310,Erinon,,2,57,26,0,58,0,10,0,1,0,0,0
1311,matt271,,0,45,5,0,66,10,1,0,0,56,1,2
1312,jitser,,0,35,23,2,29,0,1,0,0,0,0,0
1313,spiriney,,0,29,13,0,29,0,0,0,0,0,0,1
1314,blablajar,,0,171,254,1,232,1,142,1,16,95,3,28
1315,kvux,,0,0,0,0,0,0,0,0,0,0,0,0
1316,FERonja,,0,124,134,16,204,32,35,5,9,118,8,21
1317,Svenchi,,0,6,4,0,1,0,3,0,1,0,0,0
1318,herc,,0,12,13,0,9,0,5,0,0,4,0,1
1319,anonymous,,0,0,0,0,0,0,0,0,0,0,0,0
1320,am50723,,0,1,0,0,0,0,0,0,0,0,0,0
1321,DvonogaStonoga,,0,49,15,0,109,1,1,0,0,9,0,1
1322,vjecnaRadost,,0,24,13,1,29,0,0,0,0,1,0,2
1323,cole,,0,0,0,0,0,0,0,0,0,0,0,0
1324,Zbleu,,0,5,0,0,4,0,0,0,0,0,0,0
1325,Spuk,,8,218,234,1,171,2,16,1,7,6,0,4
1326,SABICRO98,,0,0,0,0,0,0,0,0,0,0,0,0
1327,kinderlada,Javor,1,12,5,0,11,1,1,0,0,5,0,0
1328,Kingsman54321,,1,21,8,0,13,0,0,0,0,0,0,1
1329,BrUnO,,0,0,0,0,0,0,0,0,0,0,0,0
1330,Skiv,,2,81,109,1,135,1,48,2,4,35,1,14
1331,matej95,,0,4,2,0,3,0,0,0,0,0,0,0
1332,Masperado,,3,24,12,0,108,2,2,0,1,18,1,5
1333,talos,,0,28,13,0,11,0,1,0,1,1,1,1
1334,tt98,,0,96,9,3,112,0,0,0,1,1,1,0
1335,ToniBaloni,,0,1,0,0,2,1,0,0,0,5,0,0
1336,Jaki,,0,30,118,0,4,0,3,1,4,1,0,0
1337,Tonek,Bila Pitura,0,17,12,1,14,0,0,0,0,0,1,1
1338,Skvizy,,0,10,7,0,14,0,0,0,0,0,0,0
1339,Eko_Kokos,,0,0,0,0,0,0,0,0,0,0,0,0
1340,megi7,someone7,0,57,53,0,60,0,12,1,5,6,1,2
1341,LeonhardEuler,,0,4,0,0,1,0,0,0,0,0,0,0
1342,Vujo,,0,0,0,0,0,0,0,0,0,0,0,0
1343,dboss,,0,0,0,0,0,0,0,0,0,0,0,0
1344,TheNubKiller,Lumpy,1,230,64,0,179,0,10,0,2,29,0,17
1345,KiflaKiflic,,6,305,544,3,437,7,709,7,59,158,4,20
1346,real02,,0,17,2,0,14,0,1,0,0,0,0,0
1347,gana,,1,21,15,0,16,0,0,0,0,0,0,0
1348,doakes,,0,31,3,0,19,3,0,0,0,4,0,0
1349,zokonil,,0,11,2,0,8,0,0,0,0,0,0,0
1350,syntax_error,,0,10,12,0,27,1,44,0,1,32,1,0
1351,who13,,0,64,30,1,21,0,3,0,1,9,0,1
1352,Medo,m1212,3,22,31,0,33,0,4,0,2,1,0,3
1353,dante_zu,,0,8,3,0,2,0,0,0,0,2,0,0
1354,username11,,0,5,9,0,1,0,0,0,2,0,0,0
1355,domgal,,0,25,8,0,13,1,0,0,0,1,0,0
1356,Marquisio,,0,21,2,0,7,0,0,0,0,0,0,0
1357,Janus,,0,10,12,0,6,0,1,0,0,0,0,0
1358,KitKat,H(x),1,487,5291,28,2201,14,4971,126,378,1159,25,216
1359,Diego,,0,27,84,46,22,0,9,0,2,0,0,0
1360,tony1999,,0,0,0,0,0,0,0,0,0,0,0,0
1361,delrey,nana,0,43,31,1,13,0,1,0,0,1,0,0
1362,H3llR4bbit,,1,26,2,0,4,0,0,0,0,4,0,0
1363,fer999,,2,77,46,1,35,0,2,0,1,1,0,2
1364,Dave,,0,9,16,0,49,0,3,0,0,7,0,0
1365,Cmerko,,0,0,3,0,0,0,0,0,0,0,0,0
1366,klole,,0,2,0,0,5,0,0,0,0,0,0,0
1367,skibr,?!?!,0,6,2,0,4,0,0,0,0,0,0,0
1368,JayOhAit,,1,46,944,10,49,0,545,5,32,128,0,0
1369,sengula,,0,5,0,0,2,1,0,0,0,0,0,0
1370,Aa-Kilotee,,1,6,1,0,1,1,0,0,0,20,1,2
1371,joza_oo7,,0,16,12,0,4,0,1,0,0,0,0,0
1372,jozhek,,0,0,0,0,0,0,0,0,0,0,0,0
1373,Cereal_Killer,vagab0nd0,6,374,523,11,830,30,203,4,19,425,50,60
1374,Hhh,,0,2,0,0,0,0,0,0,0,0,0,0
1375,lonci,,0,0,0,0,0,0,0,0,0,0,0,0
1376,Rampel,,0,22,16,1,32,0,10,0,1,3,9,3
1377,Lc315,,0,0,0,0,0,0,0,0,0,0,0,0
1378,Magnux42,,0,0,0,0,0,0,0,0,0,0,0,0
1379,Pepe,,0,0,0,0,0,0,0,0,0,0,0,0
1380,Tikva,,0,1,0,0,3,0,0,0,0,0,0,0
1381,Morty,,0,0,0,0,0,0,1,0,0,0,0,0
1382,Mixx,,0,2,1,0,1,1,0,0,0,0,0,0
1383,Quarz,,0,32,126,0,25,0,287,0,14,0,12,0
1384,buyer,,0,47,36,0,12,0,2,0,1,8,0,2
1385,booleanb,AYMAMA,0,1,0,0,0,0,0,0,0,0,0,0
1386,najnman,,0,9,3,0,5,0,0,0,0,0,0,0
1387,Chewy,,0,9,3,0,8,0,2,0,0,0,0,1
1388,rhythm_controll,,0,5,43,0,7,0,15,0,1,2,0,0
1389,grgamrga,,0,9,16,0,9,0,1,1,1,1,0,0
1390,Prutko,,0,0,0,0,0,0,0,0,0,0,0,0
1391,mc50100,,0,1,0,0,0,0,0,0,0,0,0,0
1392,Joe99,,0,7,4,0,5,0,0,0,0,0,0,0
1393,HopefullyDR_Kruljac,Žnj,0,0,1,0,0,0,0,0,1,0,0,0
1394,a2g0,,0,10,2,0,3,0,0,0,0,0,0,0
1395,luka,,0,30,0,0,6,0,0,0,0,3,2,1
1396,Okram,Mirko137,2,13,0,0,1,0,0,0,0,0,1,0
1397,smolito,,0,67,12,0,84,0,0,0,0,0,0,0
1398,Q_more,,1,1,1,0,0,0,0,0,0,0,0,0
1399,JazicevaStara,,0,1,1,0,5,0,1,0,3,0,0,0
1400,Zvjerinjak,,0,7,78,18,14,2,24,0,0,16,0,0
1401,Emili,Nema Problema,0,20,4,0,12,0,3,0,0,4,0,0
1402,o_O,,1,1,5,0,2,0,0,0,0,0,0,0
1403,Ma97,,2,45,30,1,51,0,20,0,0,3,0,3
1404,CrazyRussianHacker,,0,3,4,0,0,0,1,0,0,0,0,0
1405,zhlj,,0,0,1,0,0,0,0,0,0,0,0,0
1406,WriteOnlyMemory,,2,29,24,0,27,0,0,0,2,1,1,0
1407,ferko1234,ime,0,7,0,0,1,0,0,0,0,0,0,0
1408,kojski,,1,7,3,0,22,0,0,0,0,0,0,0
1409,Reyovski,,1,5,6,0,5,0,0,0,1,0,0,0
1410,prolijala,maca u prahu,0,4,21,13,0,0,16,0,0,0,0,0
1411,a_ko_si_ti,,2,223,295,12,190,4,83,5,20,32,5,0
1412,Jalapeno,,1,5,2,0,1,1,0,0,0,0,0,0
1413,Hunet,,0,7,12,0,0,0,7,0,0,0,0,0
1414,LeBlanc,,0,0,0,0,0,0,0,0,0,0,0,0
1415,Rashford,,0,7,12,3,7,0,0,2,0,0,0,1
1416,lolekibolek,,0,0,0,0,0,0,1,0,0,0,0,0
1417,tich,,0,1,0,0,2,0,0,0,0,0,0,0
1418,incorgnito,,0,1,1,0,2,0,0,0,0,0,0,0
1419,mrsnobody,,0,4,3,0,1,0,0,0,0,2,0,0
1420,Franko,,0,0,0,0,0,0,0,0,0,0,0,0
1421,garderain,,0,14,0,5,32,0,0,0,1,0,1,0
1422,Axonn,,0,1,4,0,0,0,0,0,0,0,0,0
1423,Struja,,0,2,0,0,0,0,0,0,0,0,0,0
1424,T-rex,,0,31,3,0,29,0,0,0,0,0,0,0
1425,lovro,l123,0,42,20,0,13,1,0,0,0,1,1,1
1426,ssbb,,0,70,12,1,66,8,0,0,1,4,0,0
1427,cavlic,,0,28,15,0,13,2,1,0,1,0,0,0
1428,antekalabante,,0,0,0,0,0,0,0,0,0,0,0,0
1429,Tratarira,,0,54,128,0,79,0,21,3,9,3,1,3
1430,amypond,,0,0,0,0,0,0,0,0,0,0,0,0
1431,Masli,,1,16,13,0,6,0,3,0,0,4,0,0
1432,cotfuse,,0,41,47,3,70,0,24,0,2,2,0,1
1433,user123,,0,4,0,0,1,0,0,0,0,0,0,0
1434,Mery77,,0,7,3,0,2,0,0,0,1,0,0,0
1435,TvojTata,1234567,0,8,2,0,4,0,0,0,0,0,0,0
1436,helot,,0,1906,361,3,3105,78,282,6,128,1704,141,180
1437,magla,,2,36,38,0,22,0,0,0,0,0,1,0
1438,theos,,0,25,6,0,8,1,0,1,0,0,0,0
1439,herettix,,0,0,0,0,0,0,0,0,0,0,0,0
1440,Sipa,,0,0,0,0,0,0,0,0,0,0,0,0
1441,Baksuz,,0,42,16,1,45,1,12,0,1,6,0,0
1442,midget,,0,3,1,0,1,0,0,0,0,0,0,0
1443,lul,,0,42,32,0,20,1,4,0,3,1,0,8
1444,Sabahudin420,,0,1,0,0,0,0,0,0,0,0,0,0
1445,domagojj,VolimStopala🇻🇦🇭🇷,3,562,1570,95,2753,11,1032,32,85,1740,18,88
1446,baka,,0,12,2,0,7,0,0,0,1,0,0,5
1447,Panich,,0,2,0,0,2,0,0,0,0,0,0,0
1448,shoshakis,teshna,0,24,18,0,42,0,5,0,0,0,0,3
1449,nix97,,0,0,0,0,0,0,0,0,0,0,0,0
1450,KuBac,,0,0,0,0,0,0,0,0,0,0,0,0
1451,Maltozar,,0,0,0,0,0,0,0,0,0,0,0,0
1452,ates,,0,2,18,3,0,0,5,0,0,0,0,0
1453,Stimmar,,0,682,3248,36,1535,36,3660,17,117,2264,88,85
1454,JamesDean,,0,3,3,0,1,0,1,0,0,0,0,0
1455,AN5A,,2,138,23,0,127,0,6,0,1,3,0,7
1456,sanla,,0,6,2,0,11,20,1,0,0,0,0,0
1457,srkiii,,0,0,0,0,0,0,0,0,0,0,0,0
1458,tre_besty,luk,7,88,140,17,140,62,6,0,3,28,1,16
1459,mlinac,,0,0,0,0,0,0,0,0,0,0,0,0
1460,Audaces,,3,51,31,2,32,1,7,0,0,15,0,2
1461,momcilo,,0,9,3,1,0,0,0,0,0,0,0,0
1462,vrxx,,0,0,0,0,0,0,0,0,0,0,0,0
1463,juraa14,Arnold Schwarzenigger,0,11,54,23,12,1,45,1,2,17,0,0
1464,Karlovsky120,,0,78,10,0,146,5,3,0,0,20,1,4
1465,najsgrgutin,,0,4,2,0,6,0,0,0,0,0,0,0
1466,Asdf,,2,33,2,1,15,0,0,0,0,0,0,1
1467,am22,,0,2,0,0,2,0,0,0,0,0,0,0
1468,bernard,macabrus,0,19,12,23,21,0,29,0,0,20,0,0
1469,zastozato,studoš,1,36,41,2,15,1,1,0,4,3,0,3
1470,klosar,kloki,0,61,17,0,6,0,1,0,0,1,0,0
1471,GhanyBoy,,0,0,0,0,0,0,0,0,0,0,0,0
1472,PK96,,0,1,0,0,0,0,0,0,0,0,0,0
1473,Tomica,,0,1,14,1,0,0,29,0,1,0,0,0
1474,DonkeyKong,,1,3,0,0,1,0,0,0,0,0,0,0
1475,trubadur,,2,109,4,1,16,0,0,0,0,2,0,0
1476,Montana,,0,3,1,0,0,0,2,0,0,0,0,0
1477,lucija,luc,0,18,115,3,22,0,16,3,5,0,0,0
1478,Jakov11,,1,3,0,0,0,0,0,0,0,0,0,0
1479,Vedo,,0,65,172,31,189,4,154,10,16,243,3,11
1480,relativ,,0,1,0,0,0,0,0,0,0,0,0,0
1481,atomskimrav,,1,11,1,0,2,0,0,0,0,2,0,2
1482,DukeFiction,,12,153,114,6,91,1,10,3,2,3,0,1
1483,makran,dedabot,0,3,3,3,6,0,0,0,0,2,0,0
1484,happysun,,0,63,62,1,10,0,10,0,5,0,1,0
1485,JR_SMITH,Đuro Andrijašević,0,6,3,0,0,0,0,0,0,0,0,0
1486,jackPackage,,0,8,3,0,7,0,0,0,0,0,0,1
1487,Djuro,,1,12,1,0,2,0,0,0,0,0,0,0
1488,tomke,,3,137,14,1,27,1,0,0,0,1,2,3
1489,nglkante,,0,1,2,0,0,0,0,0,0,0,0,0
1490,iamBAKA,,0,0,1,0,0,0,2,0,2,0,0,0
1491,deus_vult,,4,296,87,7,337,86,107,4,13,550,58,58
1492,glider,toblerone,0,69,57,0,22,0,4,0,1,0,0,1
1493,hel,,0,0,0,0,0,0,0,0,0,0,0,0
1494,user300916,,0,11,11,0,5,0,2,0,0,0,0,0
1495,paveloff,,0,9,0,0,20,0,0,0,0,0,0,0
1496,Pepi,,0,0,0,0,0,0,0,0,0,0,0,0
1497,Xan47,,0,1,1,0,1,0,0,0,0,0,0,0
1498,pushPop,,4,89,66,0,74,1,0,0,0,0,0,0
1499,gringo,,0,1,2,0,1,0,0,0,0,0,0,0
1500,matej1423,,0,0,28,0,0,0,1,0,2,0,0,0
1501,JunSeba,,0,0,0,0,0,0,0,0,0,0,0,0
1502,nedam_se,,0,19,0,1,14,0,0,0,0,0,0,0
1503,Lujonlu,Gannicus,0,14,12,0,23,0,0,0,0,0,0,0
1504,krpa,,0,0,0,0,0,0,0,0,0,0,0,0
1505,Magi,,0,16,30,0,28,0,3,0,1,1,0,0
1506,Joe_,NitkoBitan,0,5,5,0,2,0,1,0,0,0,0,0
1507,fusion,,0,0,0,0,0,0,0,0,0,0,0,0
1508,runtimeError,,0,3,0,0,1,0,0,0,0,0,0,0
1509,SuperSaiyano,,0,60,116,3,43,0,24,3,13,0,0,8
1510,deleted,,0,1,6,1,1,0,0,0,0,0,0,0
1511,Sibirski_Plavac,,0,15,1,0,17,0,0,0,0,0,1,0
1512,mango,,0,11,2,0,9,0,0,0,0,0,0,0
1513,vidaxis,,0,3,3,2,2,0,0,0,2,0,0,0
1514,Juan,,1,2,0,0,2,0,0,0,0,0,0,0
1515,jopa,Art Vandelay,0,11,8,0,3,0,35,0,1,2,0,0
1516,Pleomax,,0,17,2,0,9,0,0,0,1,0,0,8
1517,XDaxX,,0,2,0,0,3,0,0,0,0,0,0,0
1518,pm50827,,0,18,11,1,12,0,0,0,0,0,0,0
1519,zuza,jose,3,77,13,0,18,1,0,0,1,6,0,2
1520,gunaman,,2,37,23,0,19,1,3,1,0,0,0,0
1521,vidraKida,Ζ ε ύ ς,6,582,412,60,695,42,39,4,26,832,33,120
1522,cowboy,,0,20,7,0,5,0,0,0,1,0,0,0
1523,guzmanov_brk,aybe,0,39,22,0,19,0,4,1,1,2,10,3
1524,dovjea,,0,5,2,0,0,0,0,0,0,0,1,0
1525,masha,,0,24,8,0,8,0,0,0,0,0,0,0
1526,Princ288,,0,0,0,0,0,0,0,0,0,0,0,0
1527,garica,,1,35,15,0,24,0,1,0,2,1,2,0
1528,TrebaKojaSpava,,0,1,0,0,0,0,1,0,1,0,0,0
1529,Kruger,,0,0,0,0,0,0,0,0,0,0,0,0
1530,OmiljenaBubika,,0,0,0,0,0,0,0,0,0,0,0,0
1531,ShadowArc,,0,0,0,0,0,0,0,0,0,0,0,0
1532,ShadowArch,,0,0,0,0,0,0,0,0,0,0,0,0
1533,Decko_z_brega,,0,13,60,0,44,0,8,0,0,18,0,0
1534,kairos,,0,2,2,0,1,0,0,0,0,0,0,0
1535,Ivana,,0,3,3,0,1,0,0,0,0,0,0,0
1536,slip,,3,234,475,30,309,4,823,50,63,58,26,6
1537,lemi1213,,0,0,0,0,0,0,0,0,0,0,0,0
1538,12345abc,,0,1,0,0,0,0,0,0,0,0,0,0
1539,onwi,,0,21,8,0,9,0,0,0,0,0,4,0
1540,mgobin,,0,0,0,0,0,0,0,0,0,0,0,0
1541,Yu-Suf-Oh,Nia,0,10,2,0,6,0,1,0,0,1,0,2
1542,Frootek,,0,18,33,2,9,0,19,1,2,0,0,0
1543,PaleAle,,0,1,63,4,3,0,4,1,0,0,0,0
1544,doxy,,0,15,0,0,2,0,0,0,0,0,0,0
1545,dobro,,2,39,50,0,84,2,15,0,1,20,0,1
1546,sssr,,0,11,3,0,7,0,0,0,0,0,0,0
1547,rockymus,Daniel Plainview,0,2,1,0,0,0,0,0,0,0,0,0
1549,noellani,,2,15,7,0,15,0,5,0,2,3,0,0
1550,Multimedija,,0,9,3,0,5,0,0,0,0,0,0,0
1551,eleven,,0,16,11,1,33,0,0,0,1,0,0,11
1552,IFLI,,0,15,3,0,3,0,1,0,0,0,0,0
1553,Wilshere10,,0,15,2,1,10,0,1,0,1,0,0,0
1554,jolemjer,,0,5,25,3,11,0,4,0,2,0,0,0
1555,judinsin,,0,55,8,0,11,0,2,0,0,1,0,0
1556,Volimluk,,0,2,8,0,6,0,0,0,0,0,0,0
1557,aaa,,0,2,0,0,0,0,0,0,0,0,0,0
1558,pvmnt,ostaje.mi.to.sto.se.volimo,1,32,3,0,20,0,0,0,2,7,0,0
1559,Stane,,0,8,0,0,29,0,2,0,1,0,0,0
1560,CapsBlock,,0,0,0,0,0,0,0,0,0,0,0,0
1561,BigD,,0,39,13,0,39,0,0,0,0,4,0,6
1562,crs,,0,4,0,0,0,0,0,0,0,0,0,0
1563,tvrx123,,0,0,0,0,0,0,0,0,0,0,0,0
1564,cavarica2,,0,0,0,0,0,0,0,0,0,0,0,0
1565,sunceko,,0,3,5,0,3,0,1,0,1,0,0,0
1566,matt,Matt,3,106,268,13,198,0,205,4,20,123,20,12
1567,dodomodo,,0,0,0,0,0,0,0,0,0,0,0,0
1568,KimVersonRemaster,,2,29,10,1,4,0,1,0,0,0,0,1
1569,behappy98,,0,34,15,0,18,0,1,0,0,0,0,0
1570,Majson,MoraDat,1,6,4,0,3,0,3,0,0,0,0,0
1571,Andy,,0,2,24,0,0,0,1,0,1,0,0,0
1572,KukiDis,,0,0,0,0,0,0,0,0,0,0,0,0
1573,Brnkas,,0,0,0,0,0,0,0,0,0,0,0,0
1574,mpetrun,,0,14,1,0,3,0,0,0,0,0,0,0
1575,Arnie,Grokan,0,5,4,0,5,0,1,0,0,4,0,0
1576,aux,,0,6,1,0,26,3,0,0,0,0,0,0
1577,carrieb,,0,63,58,0,103,1,4,0,6,7,1,2
1578,NailAndGear,,0,12,33,1,1,0,2,1,0,0,0,0
1579,podatko,,0,6,2,0,4,0,1,0,0,0,0,1
1580,General_Frans,,0,16,18,4,8,0,16,0,0,3,0,1
1581,oneTwo,,0,18,73,11,49,0,20,2,12,2,0,3
1582,Ferkonja,Ferkonja         ‮ajnokreF ,2,330,980,54,690,7,832,9,58,1028,43,23
1583,brucos,Mr. Erlich,1,12,10,0,0,0,1,0,0,0,0,0
1584,sipjoicgrg,,0,0,0,0,0,0,0,0,0,0,0,0
1585,offblacc045,vekikornjaca,0,0,1,0,0,0,2,0,0,0,0,0
1586,LovroM,,0,0,0,0,0,0,0,0,0,0,0,0
1587,panda55,panda,0,32,8,1,5,0,3,0,1,1,0,0
1588,sivizid,,0,129,169,7,220,7,65,6,16,223,3,12
1589,dusklight,,0,0,1,0,0,0,3,0,1,0,0,0
1590,josipk,abc123,0,1,1,0,0,0,0,0,0,0,0,0
1591,FilipFabris,Zagorac,1,1,0,0,1,0,0,0,0,0,0,0
1592,LuxJr,,0,2,0,0,4,0,0,0,0,0,0,0
1593,av312,a312,0,0,0,0,0,0,0,0,0,0,0,0
1594,Bonofil,,0,0,0,0,0,0,0,0,0,0,0,0
1595,Hejhej,,0,0,0,0,0,0,0,0,0,0,0,0
1596,BlackStar,,0,3,5,0,1,0,0,0,0,0,0,0
1597,Protogon,,0,0,0,0,0,0,0,0,0,0,0,0
1598,BugsBunny,,0,8,5,2,1,0,0,0,0,0,0,0
1599,UpsiDupsi,,0,0,0,0,0,0,0,0,0,0,0,0
1600,sandrad,fhash,1,12,3,1,147,1,5,0,0,4,11,83
1601,HeadlessFPy,HeadlessPy,0,13,12,0,3,0,46,6,3,4,0,0
1602,Elbakyan,interlo,0,51,261,1,59,0,530,17,60,86,11,12
1603,Letov,,5,64,40,0,69,3,2,1,0,11,0,0
1604,Xantik,,0,1,3,0,0,0,0,0,0,0,0,0
1605,horselibrary,,0,11,63,1,22,0,39,0,7,0,0,8
1606,propuh,,0,1,1,0,0,0,0,0,0,0,0,0
1607,PG13,,0,0,0,0,0,0,0,0,0,0,0,0
1608,Fruit_kid,,0,5,4,0,2,0,0,0,0,0,0,0
1609,python39,anoniman,0,2,4,7,2,2,1,0,0,6,0,0
1610,miran,mirko,3,39,47,0,23,2,15,0,2,1,0,2
1612,sd123,niko,0,19,5,0,7,0,0,0,0,0,0,0
1613,Kitetsu,debil,0,10,6,1,7,0,1,0,0,3,0,2
1614,hi_doggy,,0,25,75,3,26,3,34,2,4,15,0,33
1616,nnyjoh,,0,1,272,20,0,0,224,12,16,0,0,0
1617,chillyB,,0,0,0,0,0,0,0,0,0,0,0,0
1619,Wolfenstein,,1,28,0,0,37,0,0,0,0,0,0,0
1620,Marmeladov,,0,2,1,0,6,0,0,0,0,0,0,0
1621,fPolic,,0,5,2,0,5,0,0,0,0,0,0,0
1622,Zogen,,0,46,644,3,111,0,731,5,35,235,0,4
1623,Huginn,,1,58,28,1,23,0,25,0,3,0,0,0
1624,bestik,,1,32,16,0,24,0,0,0,0,0,0,0
1625,Miskina666,,0,24,40,1,42,0,0,0,0,13,1,1
1626,Djani,,1,21,26,0,5,0,1,0,0,1,0,0
1627,ac52963,,0,0,0,0,0,0,0,0,0,0,0,0
1628,oblak,,0,1,0,0,1,0,0,0,0,0,0,0
1629,kbo,,0,0,0,0,0,0,0,0,0,0,0,0
1630,Delimano,,0,0,0,0,0,0,0,0,0,0,0,0
1631,Shutup,,0,2,0,0,3,0,0,0,0,0,0,0
1632,Jeff,,3,1105,586,32,1752,24,1285,27,28,1504,15,74
1633,maki2707,m4k1,0,106,40,0,24,0,1,0,1,3,2,0
1634,Tonii,Zulul,6,245,80,0,153,2,11,2,4,83,1,5
1635,ninaa,,0,0,0,0,0,0,0,0,0,0,0,0
1636,km123,CoAt,0,24,8,0,37,0,3,0,1,5,0,5
1637,Makrovalni_Hladnjak,,0,44,5,0,14,0,1,0,0,1,0,0
1638,gasho115,Eros Bosanđeros,0,2,1,0,0,0,6,0,0,0,0,0
1639,kiles,,0,1,1,0,0,0,0,0,0,0,0,0
1640,Lordborne,,0,33,23,0,32,1,1,0,0,0,0,2
1641,ib_05,,0,0,0,0,0,0,0,0,0,0,0,0
1642,dagor2020,,0,6,0,0,1,0,0,0,0,0,0,0
1643,aeeo,,0,12,2,0,13,0,0,0,0,0,0,0
1644,duva,,0,1,2,0,0,0,0,0,0,0,0,0
1645,domagoj1706,,0,1,2,0,1,0,0,0,0,0,0,0
1646,FraneFinesa,,0,15,7,0,2,0,0,0,0,0,0,0
1647,mgolec,,0,0,0,0,0,0,0,0,0,0,0,0
1648,Salt,,0,33,12,0,5,0,2,0,1,0,0,0
